feature,population,region_experiment_id,burned_count,unburned_count,burned_mean,unburned_mean,burned_median,unburned_median,raw_auc,inverse_auc,rank_biserial_correlation,mean_difference,median_difference
downscaled_lst_mean,all_valid,manavgat_2021,3046,21041,37.71667980412003,34.91817440408065,37.36603927612305,34.50885772705078,0.6719799832381784,0.32802001676182163,0.34395996647635685,2.7985054000393745,2.8571815490722656
fused_lst_mean,all_valid,manavgat_2021,3046,21041,37.6462123661705,34.92867718411004,37.31201362609863,34.5212516784668,0.658615189061359,0.3413848109386411,0.3172303781227179,2.717535182060459,2.790761947631836
ndvi_mean,burnable_tree_shrub,montiferru_2021,379,1291,0.6634666817483927,0.6472651605039119,0.676396369934082,0.6360194683074951,0.5521113288874264,0.4478886711125735,0.10422265777485284,0.01620152124448082,0.040376901626586914
elevation_mean,burnable_tree_shrub,montiferru_2021,379,1291,487.3926663159695,396.7601863429308,476.4681091308594,353.65997314453125,0.599933781466577,0.40006621853342295,0.1998675629331541,90.6324799730387,122.80813598632812
slope_mean,burnable_tree_shrub,montiferru_2021,379,1291,12.073176762673974,8.786587762888045,11.524394989013672,7.0363640785217285,0.6568490197000136,0.3431509802999863,0.3136980394000273,3.2865889997859288,4.488030910491943
lst_anomaly_mean,burnable_tree_shrub,montiferru_2021,379,1291,-0.8407947194730583,-0.6370345346141234,-0.7757090926170349,-0.5513323545455933,0.3778646157996603,0.6221353842003398,-0.2442707684006794,-0.20376018485893488,-0.22437673807144165
current_lst_mean,burnable_tree_shrub,montiferru_2021,379,1291,32.20129545005456,33.834581887786655,31.933107376098633,34.022865295410156,0.3956700436756191,0.6043299563243809,-0.20865991264876182,-1.633286437732096,-2.0897579193115234
current_tvdi_mean,burnable_tree_shrub,montiferru_2021,379,1291,0.4773840603765283,0.5606254511314432,0.4807553291320801,0.5784617066383362,0.3822914473859008,0.6177085526140992,-0.23541710522819836,-0.08324139075491493,-0.0977063775062561
tvdi_difference_mean,burnable_tree_shrub,montiferru_2021,379,1291,-0.19816195755991328,-0.14716533732479598,-0.17632357776165009,-0.1370028257369995,0.36546090347422483,0.6345390965257751,-0.26907819305155034,-0.05099662023511731,-0.039320752024650574
downscaled_lst_mean,burnable_tree_shrub,montiferru_2021,379,1288,32.32983655099189,34.015903788323726,32.032230377197266,34.13764190673828,0.39400022943673285,0.6059997705632671,-0.2119995411265343,-1.6860672373318337,-2.1054115295410156
fused_lst_mean,burnable_tree_shrub,montiferru_2021,379,1291,32.20137510576475,33.83940166470434,31.933107376098633,34.022865295410156,0.3956679998937233,0.6043320001062766,-0.20866400021255338,-1.6380265589395933,-2.0897579193115234
ndvi_mean,burnable_tree_shrub,manavgat_2021,2297,13241,0.56586140068552,0.5509548065962365,0.5741269588470459,0.5507054328918457,0.557440664060526,0.44255933593947405,0.1148813281210519,0.01490659408928352,0.023421525955200195
elevation_mean,burnable_tree_shrub,manavgat_2021,2297,13241,452.1553583705638,863.1967497891812,344.6873779296875,918.3822631835938,0.25307055889680796,0.746929441103192,-0.4938588822063841,-411.0413914186174,-573.6948852539062
slope_mean,burnable_tree_shrub,manavgat_2021,2297,13241,17.963575169684113,19.631446444822146,16.979076385498047,19.60409927368164,0.4128228546463099,0.58717714535369,-0.17435429070738018,-1.6678712751380331,-2.6250228881835938
lst_anomaly_mean,burnable_tree_shrub,manavgat_2021,2272,12981,-0.32330655669239017,-0.21615008405041256,-0.41405047476291656,-0.3673257827758789,0.4909915738169871,0.5090084261830129,-0.018016852366025793,-0.10715647264197761,-0.04672469198703766
current_lst_mean,burnable_tree_shrub,manavgat_2021,2297,13219,36.65903564323588,35.01527395622841,36.55059814453125,34.68769454956055,0.6317871108271056,0.3682128891728944,0.2635742216542112,1.6437616870074692,1.8629035949707031
current_tvdi_mean,burnable_tree_shrub,manavgat_2021,2297,13219,0.5744478069128234,0.4683991587265723,0.5798513889312744,0.452928751707077,0.6475358535093629,0.35246414649063695,0.29507170701872587,0.1060486481862511,0.1269226372241974
tvdi_difference_mean,burnable_tree_shrub,manavgat_2021,2297,13219,-0.0522294660735969,-0.030454031937222976,-0.05702391639351845,-0.03831816464662552,0.4457783009989809,0.5542216990010191,-0.10844339800203817,-0.021775434136373926,-0.01870575174689293
downscaled_lst_mean,burnable_tree_shrub,manavgat_2021,2297,13241,36.82188285492169,35.074855035367435,36.71596145629883,34.66556930541992,0.6513907952755681,0.3486092047244319,0.3027815905511362,1.7470278195542548,2.0503921508789062
fused_lst_mean,burnable_tree_shrub,manavgat_2021,2297,13241,36.65904439777512,35.010356455516906,36.55059814453125,34.67609786987305,0.6325104899535509,0.3674895100464491,0.2650209799071017,1.6486879422582135,1.8745002746582031
